,notification,item_text,main_work_center,created_on,created_at,completion_by_date,completion_time,user_status,system_status,problem_group_text,problem_code_text,malfunction_end,malfunction_end_time,malfunction_start,malfunction_start_time,description,code_group_text,coding_code_text,day_max_temp,day_min_temp,day_wind,lag_1_max_temp,lag_1_min_temp,lag_1_wind,rolling_3d_max_avg_temp,rolling_3d_min_avg_temp,rolling_3d_wind,rolling_7d_max_avg_temp,rolling_7d_min_avg_temp,rolling_7d_wind,area_name,kunda_risk_penalty,kunda_risk_factor
314,247718,"10:01,07:12",PLANT_01,2024-06-03,15:45:55,12/27/2025,8:27:23,IN_PROGRESS,TECO,Electrical,Short Circuit,43.63,19:53:52,4/12/2025,11:26:50,Unit majority yeah.,Software Issue,S04,33.0,27.4,22.1,33.8,27.5,19.8,36.67,27.33,21.47,37.6,27.76,27.29,Korangi,0.21,Extreme
315,408987,"04:01,05:10",MAINT_01,2025-01-11,5:39:10,2/24/2026,15:49:57,NEW,CNF,Mechanical,Sensor Fault,58.19,6:45:19,12/30/2024,2:58:09,Thought beyond mean director offer a.,Software Issue,S04,25.8,10.8,10.4,25.4,11.7,11.5,24.67,10.0,9.93,24.36,10.67,11.86,Clifton,-0.1087,Very Secure
316,745263,"00:01,06:59",PLANT_03,2025-09-06,0:28:17,3/2/2026,2:50:16,NEW,CLSD,Hydraulic,Leak,69.33,15:56:47,7/29/2025,7:26:43,Various send news clearly school wonder.,Software Issue,E01,31.8,25.8,20.3,32.3,25.3,20.1,31.67,25.03,16.87,31.36,25.5,18.0,Nazimabad,0.0349,Medium
317,458745,"03:01,04:29",PLANT_03,2024-06-29,0:49:25,11/25/2025,1:09:31,IN_PROGRESS,TECO,Electrical,Short Circuit,68.03,21:53:02,6/22/2025,17:01:19,Again every common church scene run cultural.,Hydraulic Issue,S04,37.2,29.3,22.0,37.8,29.9,16.1,36.67,29.4,17.27,36.36,28.8,19.73,Nazimabad,0.0349,Medium
318,207512,"04:01,03:39|03:01,03:39",MAINT_01,2024-09-25,11:51:06,2/8/2026,23:59:50,COMPLETED,CLSD,Hydraulic,Leak,10.59,0:33:55,5/15/2025,18:09:46,Culture far article last peace.,Electrical Issue,E01,32.1,26.3,21.2,31.7,26.6,23.4,31.63,26.4,22.57,31.64,25.71,19.94,Clifton,-0.1087,Very Secure
319,247443,"00:58,22:13",PLANT_01,2025-02-08,9:37:30,3/23/2026,23:08:48,ON_HOLD,CNF,Software,Short Circuit,29.56,10:38:25,12/5/2024,16:05:25,Brother treatment daughter.,Mechanical Issue,S04,29.0,14.4,12.1,28.7,14.9,15.0,27.7,12.67,13.63,26.46,12.83,14.39,Korangi,0.21,Extreme
320,570587,"00:10,06:50",PLANT_03,2024-11-15,15:28:04,4/19/2026,21:15:09,COMPLETED,CNF,Mechanical,Motor Failure,23.67,21:37:06,3/12/2025,11:16:11,Series seven strong it reach street city her.,Mechanical Issue,M02,31.7,20.5,11.9,31.9,20.8,10.1,31.63,21.73,9.57,31.37,22.74,12.2,Nazimabad,0.0349,Medium
321,473616,"00:25,10:52",MAINT_01,2025-08-09,9:42:51,11/28/2025,3:08:53,COMPLETED,TECO,Hydraulic,Motor Failure,6.72,11:39:54,6/9/2025,9:59:35,Hear mouth range throw.,Hydraulic Issue,E01,30.9,26.1,24.2,30.9,25.9,23.7,30.63,25.9,22.87,30.69,26.04,22.7,Clifton,-0.1087,Very Secure
322,757409,"01:01,05:01",PLANT_03,2024-02-04,14:36:24,12/24/2025,17:16:14,ON_HOLD,CLSD,Mechanical,Short Circuit,45.78,7:51:10,7/16/2025,22:58:40,Be church available indeed.,Software Issue,H03,26.1,19.8,19.8,25.9,17.5,20.8,27.6,17.73,16.47,26.86,17.24,15.19,Nazimabad,0.0349,Medium
323,786976,"00:21,05:45",MAINT_01,2024-10-31,12:43:04,3/19/2026,19:50:20,ON_HOLD,CNF,Hydraulic,Motor Failure,53.12,7:48:27,7/13/2025,13:40:13,Director spend entire minute never quality.,Hydraulic Issue,M02,32.8,23.9,13.2,32.4,23.7,17.0,33.6,24.57,16.37,35.59,24.51,15.97,Clifton,-0.1087,Very Secure
324,465871,"03:01,03:43",PLANT_01,2024-05-15,13:00:35,3/6/2026,6:16:03,ON_HOLD,TECO,Software,Short Circuit,61.14,14:20:51,12/31/2024,16:24:38,Together true worker though church young mouth note.,Hydraulic Issue,H03,35.8,25.9,18.7,33.8,24.5,13.6,33.57,24.93,15.47,33.6,25.29,16.97,Korangi,0.21,Extreme
325,475037,"00:30,13:14",PLANT_01,2025-06-11,6:59:11,2/21/2026,4:07:14,COMPLETED,CLSD,Electrical,Motor Failure,9.28,4:14:17,9/4/2025,22:38:10,Interesting particularly some evidence employee degree safe.,Hydraulic Issue,E01,33.5,28.2,24.5,33.8,28.0,26.5,33.33,27.7,26.37,33.41,27.64,23.41,Korangi,0.21,Extreme
326,907364,"00:15,05:05",PLANT_02,2024-06-26,12:48:52,12/17/2025,21:21:25,IN_PROGRESS,CLSD,Hydraulic,Short Circuit,63.17,22:55:50,11/27/2024,22:54:30,Cultural far significant.,Electrical Issue,H03,35.6,28.6,16.8,37.5,28.0,25.0,36.3,28.23,23.37,35.57,28.51,23.04,Surjani,0.1585,High
327,217796,"01:01,18:49",PLANT_03,2025-04-15,6:48:14,1/1/2026,0:08:13,COMPLETED,TECO,Electrical,Short Circuit,46.47,3:21:32,8/29/2025,18:37:06,Until themselves break reason too discover record.,Mechanical Issue,H03,32.7,25.3,22.0,32.2,25.0,24.8,33.67,24.57,20.1,32.97,24.03,17.19,Nazimabad,0.0349,Medium
328,391999,"03:01,10:31",PLANT_02,2025-02-13,1:24:36,2/28/2026,8:58:15,IN_PROGRESS,CLSD,Software,Leak,50.83,16:37:00,12/10/2024,3:13:10,Nice house power Republican.,Hydraulic Issue,S04,29.4,14.9,9.6,30.1,15.1,9.3,27.8,16.73,13.43,28.11,14.87,12.97,Surjani,0.1585,High
329,292506,"12:01,04:19",PLANT_01,2025-04-06,21:48:07,12/27/2025,2:09:31,COMPLETED,CNF,Software,Leak,65.61,8:58:50,4/8/2025,19:14:49,Apply conference then sometimes.,Software Issue,M02,36.4,24.6,26.7,35.3,22.7,19.1,35.4,21.37,14.83,35.33,19.97,13.36,Korangi,0.21,Extreme
330,798376,"03:23,04:36",MAINT_01,2023-11-08,2:13:52,1/23/2026,10:26:15,IN_PROGRESS,CNF,Mechanical,Sensor Fault,45.17,23:02:25,7/15/2025,5:12:35,Traditional meet parent this drop.,Mechanical Issue,E01,32.9,21.4,11.9,34.6,21.6,15.1,34.8,21.93,14.37,34.83,22.71,15.14,Clifton,-0.1087,Very Secure
331,369544,"00:10,05:04",PLANT_01,2024-07-01,19:27:21,1/17/2026,0:26:17,ON_HOLD,TECO,Electrical,Motor Failure,24.51,20:12:49,2/20/2025,19:34:15,Base modern behavior end nature stock analysis.,Software Issue,H03,35.7,30.0,25.6,36.8,29.8,17.4,37.27,29.67,18.5,36.84,29.04,20.01,Korangi,0.21,Extreme
332,480002,"01:01,06:51",PLANT_01,2024-05-31,0:37:19,3/17/2026,12:01:28,COMPLETED,REL,Mechanical,Leak,59.5,9:04:36,9/6/2025,18:25:54,Sure day sort determine player military person.,Electrical Issue,M02,37.7,27.5,23.4,42.7,27.7,26.5,39.6,28.13,32.03,36.81,27.83,28.13,Korangi,0.21,Extreme
333,798002,"01:01,18:50",MAINT_01,2025-03-04,9:54:04,1/24/2026,6:47:59,COMPLETED,CLSD,Electrical,Sensor Fault,26.46,1:30:16,2/6/2025,9:02:56,Instead plant bag set.,Software Issue,E01,30.4,16.3,15.9,28.4,20.5,20.7,28.4,18.6,17.57,28.59,18.91,15.7,Clifton,-0.1087,Very Secure
334,639439,"00:10,04:46",PLANT_02,2024-03-18,16:10:53,11/17/2025,22:40:11,NEW,CNF,Electrical,Leak,2.95,4:51:34,9/5/2025,1:25:45,Clearly everybody suggest air she sister simple.,Hydraulic Issue,S04,33.6,18.9,15.3,33.7,18.4,16.7,32.4,17.2,17.07,30.43,17.96,18.91,Surjani,0.1585,High
335,690978,"00:43,06:15",PLANT_03,2025-01-17,23:06:30,2/22/2026,13:13:42,IN_PROGRESS,CNF,Hydraulic,Motor Failure,59.89,14:44:39,6/24/2025,3:43:34,Television rich base.,Mechanical Issue,E01,24.8,12.6,17.3,23.4,11.6,9.1,24.27,11.87,12.0,24.84,12.04,12.93,Nazimabad,0.0349,Medium
336,628787,"00:25,05:27",PLANT_01,2025-02-06,11:53:44,11/12/2025,1:12:47,COMPLETED,CNF,Mechanical,Motor Failure,25.18,11:04:01,7/24/2025,0:39:59,Serious space one bar.,Electrical Issue,M02,27.7,11.7,13.0,26.7,11.4,12.9,25.67,13.7,14.8,25.64,12.81,15.3,Korangi,0.21,Extreme
337,630583,"00:40,05:17",PLANT_01,2024-08-20,8:29:56,12/18/2025,13:51:57,COMPLETED,CNF,Software,Motor Failure,55.83,15:57:20,2/26/2025,11:01:59,Lose south keep thus positive.,Software Issue,M02,31.8,26.8,24.9,31.5,26.5,20.4,31.1,26.97,19.1,31.34,27.14,20.43,Korangi,0.21,Extreme
338,488215,"01:01,09:57",PLANT_03,2024-09-05,16:01:37,3/26/2026,8:44:49,ON_HOLD,CLSD,Mechanical,Short Circuit,26.44,14:28:07,6/30/2025,19:52:39,Skin security painting rest.,Electrical Issue,M02,30.1,26.4,26.0,34.9,27.0,13.2,33.77,25.83,9.9,31.73,25.14,11.63,Nazimabad,0.0349,Medium
339,421184,"05:01,03:47",PLANT_01,2024-06-24,7:53:55,4/7/2026,5:35:28,IN_PROGRESS,REL,Electrical,Motor Failure,62.07,18:09:56,9/22/2025,11:13:30,Fine public some mean face factor.,Electrical Issue,E01,36.4,28.0,23.9,35.0,28.7,21.2,35.2,28.83,20.23,34.69,28.81,22.99,Korangi,0.21,Extreme
340,898615,"00:35,04:25",PLANT_03,2024-08-17,16:44:55,12/3/2025,6:42:55,IN_PROGRESS,CLSD,Electrical,Sensor Fault,16.2,15:00:37,9/21/2025,5:20:45,Be spend outside office.,Software Issue,M02,30.8,27.3,17.1,31.0,27.0,21.5,31.33,27.2,22.1,31.4,27.29,24.77,Nazimabad,0.0349,Medium
341,522515,"00:24,05:27",PLANT_03,2024-01-06,16:32:55,3/10/2026,0:25:47,COMPLETED,CLSD,Mechanical,Motor Failure,70.18,20:47:08,12/28/2024,19:47:06,Expert mission should character station eye perform.,Hydraulic Issue,S04,25.2,14.8,23.1,24.9,14.3,16.6,25.23,15.5,16.83,26.3,15.09,16.3,Nazimabad,0.0349,Medium
342,768234,"00:18,06:44",PLANT_03,2025-10-15,21:17:28,2/18/2026,10:40:45,IN_PROGRESS,TECO,Hydraulic,Motor Failure,56.25,13:02:30,10/23/2025,6:55:17,Fire light medical.,Electrical Issue,E01,33.9,22.3,16.3,33.0,22.3,15.7,32.7,21.93,13.13,32.03,21.84,11.47,Nazimabad,0.0349,Medium
343,478480,"00:30,04:46",MAINT_01,2024-10-12,10:09:16,3/8/2026,3:21:15,IN_PROGRESS,CNF,Software,Short Circuit,8.67,14:33:18,7/19/2025,13:33:26,Ago out able end early generation game.,Mechanical Issue,E01,37.0,24.5,14.3,38.9,26.4,16.5,38.03,25.7,15.57,35.86,25.36,16.34,Clifton,-0.1087,Very Secure
344,132711,"00:20,05:56",PLANT_02,2025-09-12,0:43:17,4/7/2026,9:42:07,IN_PROGRESS,CNF,Hydraulic,Short Circuit,40.95,7:13:17,3/11/2025,6:54:38,Rich every change help but include.,Hydraulic Issue,H03,30.2,25.0,16.8,29.2,24.9,16.1,28.2,24.93,19.9,29.93,25.39,19.4,Surjani,0.1585,High
345,891971,"01:01,05:22",PLANT_02,2023-11-02,7:03:28,3/30/2026,9:30:46,IN_PROGRESS,REL,Mechanical,Leak,70.95,18:06:55,11/2/2024,2:22:14,Memory wrong hard any financial.,Mechanical Issue,M02,36.4,22.1,14.7,36.3,22.3,14.3,36.23,22.27,15.57,34.66,23.23,15.93,Surjani,0.1585,High
346,601157,"00:30,07:53",MAINT_01,2024-08-04,6:09:21,2/19/2026,10:34:30,IN_PROGRESS,REL,Mechanical,Leak,34.18,7:19:19,6/28/2025,17:17:59,Size heart among research.,Electrical Issue,S04,31.3,26.7,18.3,30.8,28.1,22.7,31.13,27.83,27.03,32.09,28.13,19.93,Clifton,-0.1087,Very Secure
347,284423,"01:01,05:39",PLANT_02,2024-09-19,23:21:36,3/24/2026,20:02:30,NEW,TECO,Software,Motor Failure,13.52,15:14:18,3/29/2025,13:27:57,Like image drive own pass least great your.,Software Issue,H03,31.5,24.5,14.7,31.8,25.3,18.0,31.2,25.67,20.47,30.89,25.77,23.79,Surjani,0.1585,High
348,616349,"05:01,05:30",PLANT_02,2024-05-11,10:50:24,2/10/2026,8:40:46,NEW,TECO,Mechanical,Leak,35.16,1:49:39,6/29/2025,15:52:07,Single well task moment call art soon up.,Mechanical Issue,S04,32.5,24.8,15.4,33.2,25.8,16.6,34.0,25.8,19.0,33.81,26.0,22.89,Surjani,0.1585,High
349,803714,"00:45,05:54",PLANT_02,2024-06-25,5:26:39,3/16/2026,6:00:17,COMPLETED,TECO,Electrical,Sensor Fault,37.14,12:09:28,11/19/2024,20:39:27,Education more three trip school energy.,Software Issue,E01,37.5,28.0,25.0,36.4,28.0,23.9,35.67,28.47,20.43,35.06,28.69,23.16,Surjani,0.1585,High
350,757917,"01:01,09:06",PLANT_01,2024-12-27,8:11:28,12/6/2025,0:29:43,IN_PROGRESS,CNF,Mechanical,Sensor Fault,53.53,2:14:33,1/6/2025,17:27:52,While popular natural list they.,Software Issue,E01,24.7,10.6,11.5,23.8,12.1,16.8,23.8,12.17,16.73,24.06,12.19,14.89,Korangi,0.21,Extreme
351,924792,"00:40,05:15",MAINT_01,2024-12-20,0:15:47,11/4/2025,18:34:40,ON_HOLD,CNF,Software,Sensor Fault,50.47,5:19:34,8/2/2025,1:01:28,Middle her shake month ask.,Hydraulic Issue,S04,24.3,13.3,16.1,25.1,12.1,12.8,25.77,12.23,13.03,25.57,12.34,13.9,Clifton,-0.1087,Very Secure
352,837378,"00:30,05:03",PLANT_02,2024-05-07,0:33:30,12/14/2025,3:36:31,COMPLETED,REL,Hydraulic,Short Circuit,29.28,1:02:30,12/20/2024,3:26:08,Drug pull center hundred question.,Mechanical Issue,E01,34.7,26.5,22.8,34.6,26.4,23.8,33.33,26.03,26.8,34.44,24.31,24.39,Surjani,0.1585,High
353,233272,"00:20,06:13",MAINT_01,2024-07-17,21:09:11,4/7/2026,17:44:54,COMPLETED,REL,Mechanical,Short Circuit,16.09,1:00:31,2/2/2025,4:35:57,Miss population project film.,Mechanical Issue,E01,42.1,29.6,21.0,36.1,28.9,19.7,34.4,28.7,21.6,34.23,29.06,26.89,Clifton,-0.1087,Very Secure
354,867836,"00:25,05:23",PLANT_02,2024-04-18,0:58:12,2/3/2026,8:11:40,IN_PROGRESS,TECO,Hydraulic,Sensor Fault,46.62,14:46:41,12/30/2024,17:54:04,Citizen drug information response happy.,Mechanical Issue,S04,30.0,24.8,23.5,34.9,24.3,14.4,32.47,23.33,13.93,31.8,23.49,14.94,Surjani,0.1585,High
355,802335,"00:10,04:14",PLANT_02,2025-02-28,22:19:07,2/23/2026,16:33:09,IN_PROGRESS,CLSD,Hydraulic,Motor Failure,30.65,1:22:38,11/13/2024,18:06:36,Issue bit whether edge left American hope.,Software Issue,S04,27.6,21.2,24.3,27.1,19.2,14.2,29.1,18.47,10.97,29.36,18.07,10.51,Surjani,0.1585,High
356,907789,"04:01,16:27",MAINT_01,2024-10-03,16:28:57,11/24/2025,22:50:50,NEW,REL,Electrical,Leak,9.96,18:18:44,6/7/2025,22:57:37,Hope great seek serious term amount idea director.,Hydraulic Issue,E01,31.7,26.4,26.4,32.1,26.6,23.2,32.13,26.27,22.07,32.14,26.39,21.81,Clifton,-0.1087,Very Secure
357,743409,"02:15,08:32",PLANT_03,2024-02-22,7:53:29,1/7/2026,18:01:43,COMPLETED,CNF,Software,Short Circuit,64.89,15:11:37,7/7/2025,3:39:41,Future raise family where treatment age.,Software Issue,M02,29.1,16.6,18.9,27.3,19.2,21.9,27.27,20.2,23.53,28.27,17.29,19.74,Nazimabad,0.0349,Medium
358,177505,"00:46,04:50",MAINT_01,2025-03-13,10:30:35,4/7/2026,9:01:50,COMPLETED,REL,Hydraulic,Motor Failure,49.92,1:34:13,3/26/2025,19:49:56,Like film society tell.,Software Issue,E01,33.4,22.4,20.7,33.3,20.5,15.2,35.2,19.87,12.13,35.36,19.06,12.97,Clifton,-0.1087,Very Secure
359,102869,"07:01,05:17",PLANT_03,2025-09-02,12:33:11,2/12/2026,13:44:37,IN_PROGRESS,CNF,Electrical,Leak,49.35,19:17:52,6/17/2025,23:01:11,Office spring measure truth sign room happy.,Electrical Issue,S04,30.9,25.6,18.8,30.9,26.2,25.2,31.2,25.93,18.87,31.36,25.81,17.06,Nazimabad,0.0349,Medium
360,881474,"00:20,09:38",PLANT_01,2025-08-07,12:19:08,4/1/2026,12:16:14,COMPLETED,CLSD,Mechanical,Leak,59.31,6:22:01,9/1/2025,15:40:49,Recently million store every rise care particular.,Hydraulic Issue,M02,30.2,25.9,21.8,30.8,25.9,23.1,30.73,26.03,23.13,30.96,26.2,21.37,Korangi,0.21,Extreme
361,554351,"00:10,06:42",MAINT_01,2025-05-13,9:23:41,11/22/2025,10:21:34,ON_HOLD,TECO,Hydraulic,Sensor Fault,38.37,23:15:38,10/7/2025,12:40:52,Purpose future face police.,Electrical Issue,S04,33.2,25.9,18.6,32.8,26.6,20.1,33.4,26.43,18.7,34.0,26.1,14.69,Clifton,-0.1087,Very Secure
362,412252,"00:10,04:38",PLANT_03,2025-03-16,8:49:45,1/27/2026,14:58:13,IN_PROGRESS,TECO,Hydraulic,Motor Failure,58.78,0:30:32,2/18/2025,18:09:11,Draw trouble decade share great.,Mechanical Issue,E01,34.4,21.0,8.6,33.9,22.5,9.4,33.83,22.9,17.4,35.04,21.09,14.41,Nazimabad,0.0349,Medium
363,736584,"05:01,04:41",PLANT_02,2025-02-06,21:17:06,11/14/2025,8:33:35,COMPLETED,TECO,Mechanical,Motor Failure,36.11,10:55:20,5/21/2025,16:06:16,Election fire remember house develop center bill.,Electrical Issue,H03,27.7,11.7,13.0,26.7,11.4,12.9,25.67,13.7,14.8,25.64,12.81,15.3,Surjani,0.1585,High
364,718467,"00:31,12:54",PLANT_01,2025-09-15,21:32:56,1/2/2026,3:16:44,NEW,REL,Mechanical,Sensor Fault,5.3,5:02:23,12/10/2024,11:18:43,Represent lawyer letter these.,Electrical Issue,E01,29.3,26.1,28.6,30.6,25.9,22.0,30.57,25.43,18.67,29.41,25.3,18.81,Korangi,0.21,Extreme
365,190272,"00:45,06:11",MAINT_01,2024-07-23,5:57:58,10/30/2025,16:20:52,NEW,TECO,Electrical,Sensor Fault,29.48,5:56:45,4/16/2025,22:11:39,Name paper cup order.,Electrical Issue,E01,33.6,29.6,28.7,35.8,30.2,24.0,37.43,29.73,18.67,37.14,29.59,19.24,Clifton,-0.1087,Very Secure
366,138467,"00:45,06:50",PLANT_03,2024-04-07,20:20:35,12/10/2025,15:14:41,ON_HOLD,CNF,Mechanical,Sensor Fault,36.07,2:17:26,8/30/2025,11:13:03,Quickly manage care popular yourself always image alone.,Hydraulic Issue,H03,31.8,21.5,20.5,30.6,23.5,22.6,30.9,23.57,23.43,31.53,22.27,21.44,Nazimabad,0.0349,Medium
367,909760,"04:01,14:15",PLANT_03,2025-09-27,3:28:27,4/20/2026,14:14:27,ON_HOLD,REL,Mechanical,Sensor Fault,51.99,2:13:59,11/28/2024,20:38:27,What truth partner measure.,Mechanical Issue,M02,33.1,24.0,14.7,32.2,24.1,11.6,30.63,24.87,15.53,30.4,25.1,18.4,Nazimabad,0.0349,Medium
368,977844,"00:10,04:37",MAINT_01,2024-10-12,20:03:11,4/23/2026,19:53:01,IN_PROGRESS,REL,Software,Motor Failure,8.12,11:26:45,10/3/2025,4:55:03,Yard believe whether teach single result.,Software Issue,M02,37.0,24.5,14.3,38.9,26.4,16.5,38.03,25.7,15.57,35.86,25.36,16.34,Clifton,-0.1087,Very Secure
369,580047,"00:32,06:19",PLANT_03,2024-09-25,22:31:18,3/1/2026,12:49:18,ON_HOLD,CLSD,Hydraulic,Leak,10.51,11:15:14,11/29/2024,13:28:58,Through action continue star young ahead blood.,Electrical Issue,M02,32.1,26.3,21.2,31.7,26.6,23.4,31.63,26.4,22.57,31.64,25.71,19.94,Nazimabad,0.0349,Medium
370,759347,"00:50,06:31",MAINT_01,2025-10-20,5:38:21,3/14/2026,20:11:33,COMPLETED,CLSD,Mechanical,Leak,19.35,13:42:48,9/28/2025,14:36:37,Born campaign others under each help.,Mechanical Issue,S04,36.0,21.7,14.8,34.7,21.2,12.5,35.4,20.9,12.4,34.4,21.64,13.73,Clifton,-0.1087,Very Secure
371,158871,"14:01,05:04",PLANT_03,2024-07-28,5:12:09,11/23/2025,13:00:36,IN_PROGRESS,REL,Software,Sensor Fault,19.55,4:40:56,1/2/2025,13:34:21,Pm market role statement other whether traditional.,Mechanical Issue,S04,34.1,29.0,15.5,34.3,29.3,24.3,33.93,29.13,23.43,34.8,29.49,23.47,Nazimabad,0.0349,Medium
372,228391,"01:01,06:51",PLANT_02,2025-03-25,18:02:17,11/26/2025,23:18:45,NEW,REL,Electrical,Sensor Fault,52.85,3:08:59,11/28/2024,17:38:40,Think quite hot.,Software Issue,M02,29.7,20.6,18.4,33.3,21.3,17.1,33.33,21.33,15.27,34.3,21.4,11.89,Surjani,0.1585,High
373,539430,"00:10,07:37",MAINT_01,2025-08-26,1:14:48,2/7/2026,19:03:04,COMPLETED,REL,Electrical,Sensor Fault,18.43,10:39:02,2/21/2025,12:40:00,Society care around find audience but moment sign.,Mechanical Issue,H03,31.4,25.9,13.5,31.5,26.1,17.6,31.17,26.47,22.93,32.11,26.41,17.61,Clifton,-0.1087,Very Secure
374,710704,"00:10,07:37",MAINT_01,2025-05-04,9:13:07,2/7/2026,12:17:51,COMPLETED,REL,Software,Sensor Fault,45.77,16:11:18,6/14/2025,5:46:58,Board factor discuss morning gas.,Hydraulic Issue,H03,34.2,25.7,16.9,34.9,26.1,17.7,34.2,26.53,19.17,34.93,26.39,19.39,Clifton,-0.1087,Very Secure
375,956703,"00:45,04:47",PLANT_01,2025-06-06,4:50:04,4/3/2026,17:44:21,ON_HOLD,REL,Electrical,Leak,35.84,11:35:34,11/4/2024,7:25:49,Only series imagine.,Hydraulic Issue,S04,33.7,27.8,20.7,33.6,27.7,17.2,33.47,27.5,19.77,36.41,27.96,24.39,Korangi,0.21,Extreme
376,930496,"00:01,06:26",PLANT_02,2025-06-23,16:06:31,11/24/2025,15:16:51,COMPLETED,CNF,Mechanical,Sensor Fault,41.49,23:33:41,12/28/2024,5:52:47,Spring citizen democratic own.,Mechanical Issue,M02,33.7,28.2,18.1,32.7,28.5,22.4,32.6,28.43,24.43,34.3,28.3,23.43,Surjani,0.1585,High
377,356687,"00:50,17:14",MAINT_01,2025-05-07,1:25:44,3/9/2026,19:28:52,IN_PROGRESS,REL,Electrical,Short Circuit,60.42,11:03:04,10/31/2024,0:57:14,Available later friend industry.,Electrical Issue,E01,35.1,26.1,11.2,35.5,25.1,12.8,35.03,25.57,13.83,34.74,26.2,17.26,Clifton,-0.1087,Very Secure
378,825451,"01:01,06:43",PLANT_03,2025-03-09,3:27:01,4/16/2026,1:24:38,ON_HOLD,CNF,Mechanical,Sensor Fault,29.41,11:40:27,6/18/2025,1:18:13,Effort already second room.,Hydraulic Issue,S04,38.2,19.3,12.3,36.8,19.9,16.1,34.57,18.17,14.03,31.7,17.17,15.11,Nazimabad,0.0349,Medium
379,207450,"03:01,05:22|00:01,05:21",PLANT_03,2025-01-06,8:28:31,11/5/2025,19:43:11,COMPLETED,TECO,Mechanical,Leak,55.62,4:09:32,4/14/2025,21:37:24,Mind imagine section stop.,Electrical Issue,M02,24.8,9.5,10.8,23.0,8.6,11.4,23.9,11.8,13.07,25.03,12.24,12.3,Nazimabad,0.0349,Medium
380,271890,"04:01,02:31",PLANT_03,2025-05-26,1:43:54,3/15/2026,6:00:10,NEW,CNF,Mechanical,Short Circuit,30.68,19:35:54,9/14/2025,5:22:30,Again society down very investment whom season mind.,Mechanical Issue,H03,35.7,28.3,24.4,34.7,28.4,22.3,34.13,27.83,22.97,33.67,27.46,21.33,Nazimabad,0.0349,Medium
381,538741,"03:25,06:20",PLANT_01,2024-11-16,1:57:29,12/9/2025,22:13:49,ON_HOLD,TECO,Electrical,Leak,25.8,1:42:49,10/8/2025,1:43:53,Bring can sister adult.,Mechanical Issue,S04,31.1,21.5,11.1,31.7,20.5,11.9,31.83,20.97,10.13,31.37,22.17,11.87,Korangi,0.21,Extreme
382,381974,"01:01,05:42",MAINT_01,2024-11-18,9:42:38,12/15/2025,14:42:12,NEW,CLSD,Mechanical,Motor Failure,69.04,11:22:03,2/17/2025,13:32:46,Want themselves area.,Electrical Issue,S04,32.7,21.0,10.9,31.9,21.0,10.1,31.57,21.0,11.03,31.53,21.6,10.81,Clifton,-0.1087,Very Secure
383,500109,"02:10,10:28",PLANT_03,2024-07-19,6:42:56,12/10/2025,10:31:14,IN_PROGRESS,CLSD,Mechanical,Short Circuit,13.68,2:28:19,7/4/2025,18:47:39,Guess huge parent stand several.,Electrical Issue,M02,34.5,29.3,20.2,35.0,30.1,17.8,37.73,29.53,19.5,35.24,29.19,24.87,Nazimabad,0.0349,Medium
384,216381,"03:01,06:51",PLANT_01,2025-08-29,8:37:25,2/26/2026,8:12:12,NEW,REL,Mechanical,Leak,6.96,0:08:55,10/8/2025,8:30:27,Child lay fly seat beyond compare.,Hydraulic Issue,E01,31.4,25.6,16.0,31.4,25.6,18.0,31.5,25.77,15.6,31.31,26.16,19.37,Korangi,0.21,Extreme
385,573125,"03:01,06:11",PLANT_01,2024-01-19,18:44:14,1/30/2026,1:50:58,COMPLETED,CNF,Electrical,Short Circuit,55.63,23:06:39,9/9/2025,14:52:05,Effect future appear involve nearly.,Software Issue,M02,26.1,13.7,12.4,26.9,15.0,16.0,26.7,17.27,16.93,25.79,14.46,14.16,Korangi,0.21,Extreme
386,671621,"00:50,06:15",MAINT_01,2025-06-25,6:38:44,3/20/2026,10:42:34,NEW,TECO,Software,Motor Failure,5.38,2:50:16,7/28/2025,12:15:39,Occur magazine suggest interesting no total.,Software Issue,E01,33.3,27.2,11.9,33.5,27.9,15.5,33.3,28.2,18.67,33.0,28.26,23.77,Clifton,-0.1087,Very Secure
387,234508,"00:10,07:37",PLANT_03,2025-08-19,18:46:03,1/6/2026,19:13:25,ON_HOLD,TECO,Software,Sensor Fault,60.35,6:50:55,7/25/2025,6:38:31,Decision modern enough see American drug to above.,Mechanical Issue,S04,33.1,26.9,13.9,35.9,27.2,13.3,34.13,26.83,12.7,32.74,26.59,14.96,Nazimabad,0.0349,Medium
388,829650,"00:01,07:37",PLANT_02,2024-03-24,23:42:29,4/12/2026,8:20:49,IN_PROGRESS,CNF,Hydraulic,Leak,31.76,16:54:04,2/18/2025,5:58:56,World sister garden down television tree say.,Electrical Issue,H03,31.4,23.2,20.9,30.4,22.4,20.8,31.5,22.47,21.2,32.71,20.89,18.51,Surjani,0.1585,High
389,962645,"00:10,07:37",PLANT_03,2024-11-24,17:11:13,4/5/2026,16:14:33,ON_HOLD,REL,Mechanical,Short Circuit,65.96,22:05:05,3/15/2025,3:11:45,Carry animal do hear rich apply project.,Hydraulic Issue,H03,30.3,20.4,9.2,30.1,20.4,12.9,30.2,20.3,12.27,31.07,20.34,11.27,Nazimabad,0.0349,Medium
